47,656101,4,2010018.0,0.0,1447/01/26,2025/07/21,330.0,7.0,خليل,,False
48,656102,4,2010018.0,0.0,1447/01/26,2025/07/21,388.0,7.0,خليل, في 2025/07/21 الساعة 09:28:52 ص بواسطة: خليل,False
49,656201,4,2010493.0,0.0,1447/01/26,2025/07/21,8222.0,7.0,خليل, في 2025/07/27 الساعة 08:40:31 ص بواسطة: سلمان,False
50,656202,4,2010046.0,0.0,1447/01/26,2025/07/21,670.0,7.0,خليل,,False
51,656203,4,2010033.0,0.0,1447/01/26,2025/07/21,590.0,7.0,خليل,,False
52,4,2,1020906.0,0.0,1447/01/27,2025/07/22,6939.0,0.0,ابو هلال, في 2025/07/22 الساعة 11:33:17 بواسطة: ابو عامر,False
53,5,2,1020237.0,0.0,1447/01/27,2025/07/22,4179.0,0.0,ابو هلال, في 2025/07/22 الساعة 11:34:23 بواسطة: ابو عامر,False
54,6,2,1020956.0,0.0,1447/01/27,2025/07/22,3368.0,0.0,ابو هلال, في 2025/07/22 الساعة 11:34:03 بواسطة: ابو عامر,False
55,7,2,1020236.0,0.0,1447/01/27,2025/07/22,1777.0,0.0,ابو هلال, في 2025/07/22 الساعة 11:33:38 بواسطة: ابو عامر,False
56,8,2,1021181.0,0.0,1447/01/27,2025/07/22,6732.0,0.0,ابو هلال, في 2025/07/22 الساعة 11:32:55 بواسطة: ابو عامر,False
57,9,2,1020236.0,0.0,1447/01/26,2025/07/21,3007.5,0.0,ابو عامر,,False
58,10,2,1020237.0,0.0,1447/01/26,2025/07/21,780.0,0.0,ابو عامر,,False
59,11,2,1021181.0,0.0,1447/01/26,2025/07/21,2260.0,0.0,ابو عامر,,False
60,12,2,1020956.0,0.0,1447/01/26,2025/07/21,6010.0,0.0,ابو عامر,,False
61,13,2,1020906.0,0.0,1447/01/26,2025/07/21,618.0,0.0,ابو عامر,,False
62,14,2,1020442.0,0.0,1447/01/26,2025/07/21,5.0,0.0,ابو عامر,,False
63,15,2,1020442.0,0.0,1447/01/26,2025/07/21,6550.0,0.0,ابو عامر,,False
64,16,2,1021181.0,0.0,1447/01/24,2025/07/19,2948.0,0.0,ابو عامر,,False
65,17,2,1020442.0,0.0,1447/01/24,2025/07/19,20.0,0.0,ابو عامر,,False
66,18,2,1020442.0,0.0,1447/01/24,2025/07/19,500.0,0.0,ابو عامر,,False
67,656967,4,2010138.0,0.0,1447/01/27,2025/07/22,2215.0,7.0,ابو عامر,,False
68,656968,4,2010488.0,0.0,1447/01/27,2025/07/22,945.0,7.0,ابو عامر, في 2025/07/24 الساعة 11:11:23 ص بواسطة: صالح,False
69,656969,4,2010043.0,0.0,1447/01/27,2025/07/22,1937.0,7.0,ابو عامر,,False
70,656970,4,2010195.0,0.0,1447/01/27,2025/07/22,3112.0,7.0,ابو عامر,,False
71,656971,4,2010046.0,0.0,1447/01/27,2025/07/22,2850.0,7.0,ابو عامر,,False
72,656972,4,2010062.0,0.0,1447/01/27,2025/07/22,418.0,7.0,ابو عامر,,False
73,656973,4,2010137.0,0.0,1447/01/27,2025/07/22,920.0,7.0,ابو عامر,,False
74,656974,4,2010046.0,0.0,1447/01/27,2025/07/22,168.0,7.0,ابو عامر,,False
75,656103,4,2010222.0,0.0,1447/01/27,2025/07/22,666.0,7.0,ابو عامر,,False
76,656104,4,2010046.0,0.0,1447/01/27,2025/07/22,4292.0,7.0,ابو عامر,,False
77,656105,4,2010192.0,0.0,1447/01/27,2025/07/22,525.0,7.0,ابو عامر,,False
78,656106,4,2010161.0,0.0,1447/01/27,2025/07/22,306.0,7.0,ابو عامر,,False
79,656107,4,2010455.0,0.0,1447/01/27,2025/07/22,5022.0,7.0,ابو عامر, في 2025/07/25 الساعة 08:57:04 ص بواسطة: عاصم,False
80,656108,4,2010076.0,0.0,1447/01/27,2025/07/22,175.0,7.0,ابو عامر,,False
81,656109,4,2010076.0,0.0,1447/01/27,2025/07/22,100.0,7.0,ابو عامر,,False
82,656110,4,2010076.0,0.0,1447/01/27,2025/07/22,750.0,7.0,ابو عامر,,False
83,656111,4,2010247.0,0.0,1447/01/27,2025/07/22,1307.0,7.0,ابو عامر, في 2025/07/24 الساعة 08:47:47 ص بواسطة: عاصم,False
84,655860,4,2010196.0,0.0,1447/01/27,2025/07/22,750.0,7.0,ابو عامر,,False
85,655861,4,2010492.0,0.0,1447/01/27,2025/07/22,244.0,7.0,ابو عامر, في 2025/07/26 الساعة 09:49:35 ص بواسطة: الناصري,False
86,655862,4,2010087.0,0.0,1447/01/27,2025/07/22,240.0,7.0,ابو عامر,,False
87,655863,4,2010493.0,0.0,1447/01/27,2025/07/22,5547.0,7.0,ابو عامر, في 2025/07/27 الساعة 08:42:27 ص بواسطة: سلمان,False
88,655864,4,2010032.0,0.0,1447/01/27,2025/07/22,7368.5,7.0,ابو عامر, في 2025/07/23 الساعة 12:32:42 م بواسطة: خليل,False
89,655865,4,2010046.0,0.0,1447/01/27,2025/07/22,4662.0,7.0,ابو عامر,,False
90,655866,4,2010196.0,0.0,1447/01/27,2025/07/22,60.0,7.0,ابو عامر,,False
91,655867,4,2010062.0,0.0,1447/01/27,2025/07/22,1140.0,7.0,ابو عامر,,False
92,656204,4,2010493.0,0.0,1447/01/27,2025/07/22,6450.0,7.0,ابو عامر, في 2025/07/27 الساعة 08:40:56 ص بواسطة: سلمان,False
93,656205,4,2010219.0,0.0,1447/01/27,2025/07/22,2548.0,7.0,ابو عامر,,False
94,656206,4,2010110.0,0.0,1447/01/27,2025/07/22,1006.0,7.0,ابو عامر,,False
95,656207,4,2010058.0,0.0,1447/01/27,2025/07/22,1363.0,7.0,ابو عامر,,False
96,656208,4,2010126.0,0.0,1447/01/27,2025/07/22,657.0,7.0,ابو عامر,,False
97,656209,4,2010192.0,0.0,1447/01/27,2025/07/22,2156.0,7.0,ابو عامر,,False
98,656210,4,2010241.0,0.0,1447/01/27,2025/07/22,1088.0,7.0,ابو عامر,,False
99,656008,4,2010060.0,0.0,1447/01/27,2025/07/22,2484.0,7.0,ابو عامر,,False
100,656009,4,2010127.0,0.0,1447/01/27,2025/07/22,2064.0,7.0,ابو عامر,,False
101,656011,4,2010097.0,0.0,1447/01/27,2025/07/22,663.0,7.0,ابو عامر,,False
102,656012,4,2010001.0,0.0,1447/01/27,2025/07/22,2895.0,7.0,ابو عامر,,False
103,656013,4,2010240.0,0.0,1447/01/27,2025/07/22,2155.0,7.0,ابو عامر,,False
104,656014,4,2010033.0,0.0,1447/01/27,2025/07/22,566.0,7.0,ابو عامر,,False
105,656015,4,2010037.0,0.0,1447/01/27,2025/07/22,203.0,7.0,ابو عامر,,False
106,19,2,1020442.0,0.0,1447/01/27,2025/07/22,3700.0,0.0,ابو عامر,,False
107,20,2,1020442.0,0.0,1447/01/27,2025/07/22,1633.0,0.0,ابو عامر,,False
108,655868,4,2010032.0,0.0,1447/01/28,2025/07/23,3507.0,7.0,ابو عامر,,False
109,656112,4,2010144.0,0.0,1447/01/28,2025/07/23,1042.0,7.0,الحسون,,False
110,655869,4,2010551.0,0.0,1447/01/28,2025/07/23,5900.0,7.0,ابو عامر, في 2025/07/29 الساعة 09:37:46 ص بواسطة: عاصم,False
111,656113,4,2010062.0,0.0,1447/01/28,2025/07/23,2090.0,7.0,الحسون,,False
112,656212,4,2010148.0,0.0,1447/01/28,2025/07/23,1950.0,7.0,جهاد,,False
113,655870,4,2010252.0,0.0,1447/01/28,2025/07/23,1174.0,7.0,ابو عامر,,False
114,656114,4,2010046.0,0.0,1447/01/28,2025/07/23,918.0,7.0,الحسون,,False
115,656115,4,2010126.0,0.0,1447/01/28,2025/07/23,862.5,7.0,الحسون,,False
116,656213,4,2010269.0,0.0,1447/01/28,2025/07/23,2968.0,7.0,جهاد,,False
117,656116,4,2010078.0,0.0,1447/01/28,2025/07/23,3000.0,7.0,الحسون,,False
118,655872,4,2010046.0,0.0,1447/01/28,2025/07/23,719.0,7.0,ابو عامر,,False
